rating,reviews_index,reviews_topic
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The trail up to Delicate Arch was a bit strenous, but totally worth it. The climb up the slick rock was the hardest part, so bring plenty of water and sturdy shoes. Once you actually reach the arch, the view is amazing and the arch...",Worth the Hike!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Delicate Arch is the most known Arch in the Arches National Park. We went there before sunset which is told to be the best time to take some beautiful pictures. Hike could be described as medium - on the way up we met some older...,Nice hike
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",we were a group of 20 but only 4 of us ended up going to the delicate arch. it is quite a hike and we had a very short time before we had to meet up with the rest of the group again. but it...,worth the hike!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We ran out of time and couldn't do the full delicate arch trail but the view at sunset was amazing and te hike not long,Very Beautiful
"ui_bubble_rating bubble_20,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The flat road from the car park to the viewing area was closed for an unknown reason with a sign saying ""No Access"". I usually walk but had a slight injury and could not attempt the main clamber up to see the arch. A stark...",Poor access and dissappointed
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It is a long hot walk from the parking lot to the arch, but it more that worth the journey.
Be sure to take water and snacks.
If you are looking for a sunrise or sunset photo take a light.
The arch area is crowded...",Awe inspiring!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",From the car park Allow an hour to walk the 1.5 miles as the gradient is moderately steep. The path is well defined though at one point there is a ledge walk. The temperature during the day is very high and I would recommend either...,A lovely pink glow at sunset
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We saved this Arch for our final hike and early morning adventure before heading home. The hike is not for couch potatoes but the end result is soooo worth it. You must do this one.,Farwell Aha moment
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Though I hiked it in the early morning (there ~7am) to make sure I could park, I can imagine that the rock color/pictures would be more pretty at sunset. I loved the hike to get there...had some flat, had a large slab to go up...",A really gorgeous scene and a nice hike to get there!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This hike starts flat on a dirt trail (stop by the petroglyphs on the way back) and then proceeds across some steeper huge rock surfaces. Go early, wear sturdy shoes (hiking boots not necessary), and bring water and a snack. It's certainly doable for most...",Challenging hike with amazing destination
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","There isn't a lot more to add from what has been said, but if you are in the area this is a must see. You should definitely hike to the arch itself, not just the viewing area. The hike isn't really easy, but I wouldn't...",Must See!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I do not have to say much about how worth is this hike. The arch is awesome and does not need my addition. However, there is one tip if you are a photographer. Go in the afternoon. Since this is the main feature of the...",I would have gone in the afternoon
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The hike is not that bad but do to the altitude and the heat makes it little more difficult.
Make sure you bring lots of water and drink it!
There is limited parking and hard to get pictures with out any other people in the...",must see
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","A lovely walk uphill on the way. Go early and miss the crowds, it was well worth it. At 7pm there were only 2 other couples with us and we got to have some time by ourselves which was great.","A great walk, good for the soul!"
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is definitely a little bit of a strenuous hike, and I've definitely had my fair share of hard hikes. But don't let that scare you. It has portions that are hard but other portions are very, very easy. If you take the hard portions...",Awesome!
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I walked from Wolf Ranch, it is a 1 1/2 mile walk, quite a strenuous but enjoyable walk on a hot day.
well worth it once you come round the corner and see the arch, stunning views,
there was quite a crowd when I was...",tip top........worth the effort
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is my 6th trip back to Arches and I always hike to the Delicate Arch. The trail is crowded this time of year but provides a great opportunity to share this beautiful spot with foreign visitors. i always meet the most interesting folks. This...,Breathtaking!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Given that this is only 1.5 miles one-way, there is nothing here that is not doable for most people. My wife (who rarely works out and has zero athletic ability) was scared from reading the reviews talking about how strenuous the hike was - and...","Seriously, you can do this"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Worth every step of the walk up to the arch. But wear good shoes. Some of the paths are narrow and winding.,Stupendous view
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Hike is 3 miles out and back. It can get really hot as early as 7am, especially since this is a moderate-strenuous hike going up. Wear shoes with good grip, no flip flops! Lots of water is a must. Limited bathrooms are at the trailhead....",Go as early as possible!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Well worth the hike. Get there early, proper foot ware, light snacks water and pace yourself and you will have an awesome view of a wonder of nature. YOU WON'T BE DISAPOINTED!! Be sure your in shape it can be a rough go for the...",A well earned sweat!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","As with some of the other great wonders of the world, photographs do not do Delicate Arch justice. You have to see it in person if you possibly can. In late May, it was still getting up to 90 degrees during the day, so we...","Delicate Arch is breathtaking, and correctly named. Fragile but still standing. Must see in person."
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This was a hike! We've been on difficult hikes before but none like this one! It was well worth it though. The Hike is up a huge rock and around one - if your afraid of heights - you can handle it. i did. And...,Bring a lot of water.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",You have to get hiking early. As in really early because everybody else has the same thought as you. There is a decent hike up so be prepared if your child asks for breaks. It is still a great hike for children. Bring lots of...,A View Worth the Work Up
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","On a scale of 1-10, this hike is a 5. It's not difficult, but it's a little long, and it gets hot early (I'm 50yo.)
Get there as early as possible -- it takes at least 1/2 hour to reach Delicate Arch. We actually entered...",Take The Correct Route!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This arch is in the park and one whole side fell off during an earthquake while some tourists were under it. It is now a very delicate arch and cordoned off so if it happens again no one will get hurt. It is an easy...,Gorgeous and delicate arch
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Did you see Delicate Arch? They will ask you this question as soon as you say you have been to Arches National Park. It has the same drawing power as the Old Faithful at Yellowstone...the main attraction. But what is you can't physically hike the...,Like Pld Faithful at Yellowstone
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We wanted to do a longer hike so just went to see delicate arch from the overlook area before heading out on the longer hike in a different area of the park.
You can hardly see the arch from the overlook area. Even if you...",Wish we fed the hike out to the arch instead of overlook
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Did wall to it but we took pictures witz my camera with one of my 750mm lense.
To Walk to it takes a fairly good physical condition
We stayed there 1 hour.",A major landmark
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","There are 3 different ways to admire this arch :
1) The hike from Wolfe Ranch which takes more or less 2 hours with stops for sightseeing and photos ! You need to be on shape to do this one but people who did it...",Three ways to see it !
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Easy hike for most - a bit more difficult for me at 71. But i sure wasn't going home without it. Not to be missed.,Stunning feature
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I guess Delicate Arch was our favorite. We hiked up to delicate (approx 45 min) before sunrise as to beat the crowds. It sure was worth getting up early. There were only a total of 5 of us until after sunrise. We were able to...,Worth the hike- most amazing arch
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It is worth the trip to see Delicate Arch in Arches National Park outside of the town of Moab, Utah. The arch is spectacular and very high. It epitomizes what Arches National Park is all about. There are some other arches (or accurately they are...",Majestic!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Absolutely a great short easy hike. Go early and hike to see the sun rise. Absolutely wonderful. We have hiked this twice and liked it so much we would do it again.,Best Hike in the Morning!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Walk on the rocks sometimes quite steep&dangerously steep on both sides on the top!
But the arch is incredibly whhaaaaaa
It just took away our breath.
Also beautiful colors of the mountains after the arch
Great please one from the best in the world.
We...",incredibly arch
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",About 2 mile easy hike (some uphill) to a very beautiful arch. Probably most popular hike we saw with people. Go early or sunset would be remarkable too. Very must do.,Great Experience
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The famous arch is one you will want to see for yourself. The hike was well worth it and we saw many families hiking it with small children. It will take you about 45 min one way if you take your time and stop to...,Experience it for yourself
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I actually went to the Lower and Upper Delicate Arch viewpoints first, didn't realize how far away the viewpoints are, you can barely see the Delicate Arch from so far away! I went back and did the 3 mile trek, it wasn't an easy walk...","Amazing view up close, don't bother with the viewpoints"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Almost didn't hike this as I wasn't sure if it would be too strenuous for my husband. But we did it and he was glad he did it too.
Here's some info you might find helpful
GPS - just enter Arches National Park Visitor Center...",Worth the Hike
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The hike to Delicate Arch is so well laid out that it hides the arch until the last moment of the path. No shade here but a lot of awe and wonder go early in the a.m. to avoid the worst heat of the day...,It's a hike (not bad) but so worth it.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If able, this is a must hike! Although a little steep and rugged at a few spots, it is a doable trail for most people and to see the arch appear as come around the last turn is absolutely awesome! Take along a light lunch...",One of our favorite hikes!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Hike to the Delicate Arch was a little tougher than expected but a must on the trip to Arches. Loved the park.,Awesome Naturally Structure
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Thank you to fellow trip advisors we chose this to do starting at 8:00 am which was perfect. I really had no idea what to expect. I have a fear of heights but am trying to overcome that. It was a perfect 2 hour hike....,Best day of vacation! 
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","this is just an amazing place - there are a few options to see it, very short walk to the viewpoint (also wheelchair accessible), a longer walk to another viewpoint and the hike to the arch itself - we done all 3 - each is...",my favorite spot in Arches NP
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We weren't sure whether we were going to like the delicate arch. Usually something as famous as that doesn't live up to the hype but we got out there first thing in the morning and loved every bit about it. The hike was great. Good...,Great hike in a great park.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The hike up to the Delicate Arch is crazy - but in a good way. It is steep and at the end you walk on a narrow edge 3-5 feet wide. Lot of small quite chipmunks at the top as well. Bring lot off water...,Crazy hike to the sight
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Three plus miles round trip up a 480ft elevation gain had me a little worried, but it wasn't bad at all. The trail was had a steady gradual incline with some steps and rocks to climb. The last part of the trail was on a...",Best hike in the park!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This was my first visit to the arches and it was a little rushed. I would certainly want to come back and spend more time here. Plenty of arches to do and hikes to cover. Delicate Arch rightfully is the star attraction and its well...,Worth the hike!
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The hike itself is not difficult, just steadily uphill, which is tiring, but not really difficult, although there's a few areas where the path is narrow along the edge of a cliff, so the drop is a bit scary to look down. Stick close to...",Really cool to see the iconic arch in person
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We did the hike up to Delicate Arch AFTER we did the hike back to Double O - it was a great workout! Get there early unless hiking with lots of other people doesn't bother you.,A Great Workout
"ui_bubble_rating bubble_20,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","That being said, I am not a hiker, and I'm also not into fitness, but I'm def not sedentary. There was no warning that this hike was grueling. Be sure to take lots of water and get to the park early for parking. This is...","Dont do this hike unless you are sadistic, masochistic, or just plain stupid."
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If you go just past the parking lot for the hike to Delicate Arch, there's a viewpoint that gives a very clear view without the time and crowds that the actual hike require.",Skip the hike and view it from below
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Me and y husband harms an adventure during hiking..it started to rain with showers,most people started running down except for few..we decided to continue,and I'm glad we did :)",Adventure
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Different to see in person as compared to a picture. Seeing with your own eyes you get a grasp of how expansive it is.,Worth seeing
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This was a challenging hike especially for those of us who have a fear of heights. But I sucked it up and went and glad I did. My husband just encouraged me along. I got some great pictures of the arch and met some fun...,Challenging Hike but worth it!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This one of the ""MUST SEE"" things! Delicate Arch is SO beautiful especially during sunset but not easy to find a parking spot because of limited space available (extension is under construction). Please see my trip and pics from the line here: http://www.ramblr.com/web/mymap/trip/harris/104227/",Gorgeous!!!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This entire experience was amazing. I've been on this hike about 4 times and this last time we chose to do a night hike with just the full moon to light the way, and it was the best time ever. We only got lost a...",It looks like it's going to fall at any moment
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Great hike to see delicate arch ,glad I did it but I do have fear of heights so the last corner before you get to the arch I was almost not able to make , i did but it was I was very anxious about...",A must see
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","parking at the base was very easy, easy hike to the top to view the arch. best time to see it is at sunset, you wont forget it.",well worth the hike to the top.
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is the iconic arch, so of course it's going to be crowded. We wanted to originally take the long trail so as to be right at the arch, but the parking area was completely jammed by 9:30 am. Instead we took the shorter, 1/2...",Crowded but nice
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If you take the primitive trail, it is definitely primitive, but so worth it!!! Amazing views and experience!","Challenging hike, but worth it!!!"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Nature at it's finest. The hike up isn't long. Only scary part was the last section. (You can read that on my other post for upper section). A must see.,A must see
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is THE arch in Arches. It's the one you see on all the Utah license plates and it definitely lives up to the hype. The hike to the arch took about 45 minutes (25 minutes back) and one section was a bit steep, although...",Worth the hike
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We did not do the 3 mile hike to the northern view from Wolfe Ranch, just the 1 mile Upper viewpoint from the south. Frankly, this was the least interesting thing we did in Arches. Delicate Arch is tiny from that vantage point. Most of...",Meh. Not much to see from the southern viewpoints.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We only visited it from the upper viewpoint but it was still quite beautiful. With the zoom lens on my camera, it looks like we are right next to it! Time constraints prevented us from actually hiking out to it.",Our first arch of the day
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is a must around sunset. It took us 1.5 hours to get from the car parking to the arch. Parking was very limited because of constructions but everyone parked nearby, beside the road, despite warning signs... so we did too... otherwise you had to...",A must!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I've always wanted to hike to The Delicate Arch. I went in late March right after they started construction on the parking lot. I was worried since it was Spring Break that I wouldn't be able to find parking. Luckly a space was open! The...,On my Bucket List!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Know before you go that it may take 45 min to get to the trailhead from town. Arches National park is about 5 miles north of town and once you enter, especially on weekends it will be slow go with lots of tourists oggling the...",Turn the last corner and - WOW
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I have lived in Utah for 35 years and just now visited some of the parks around Moab/Southern Utah. If you are ever this way, this are is a MUST!!",One of most awesome places on Earth
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Great to see the Delicate Arch up close...have seen so many pictures of it! Lots of people doing the hike the day we went. I believe the hike is advertised as moderate but it should be stressed there is a climb that may not be...,Hike to Delicate Arch
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The hike to this arch is a beautiful hike in and of itself, but the arch at the end would make it worth it even if the rest of the hike was average. Honestly, it was stunning and more impressive than photographs make it seem....","Great hike, Bring Water!"
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","As the most famous arch in the park, the destination is worth a bit of a strenuous hike but be warned, you have to go on a ledge that is pretty scary for people who are afraid of heights. It has a cliff wall on...",A bit strenuous
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Delicate Arch was definately one of our favorite Arches. and easy to see..also easy for the handicapped.,Delicate Arch..beautiful
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",My husband and I hiked this first thing in the morning and loved being there with only a couple other people. I got to take plenty of pictures with no one else in them. The sun position wasn't perfect for pictures but well worth avoiding...,Morning hike
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","You have 2 options to see Delicate Arch - a lower and an upper view. The lower view is accessible to everyone, regardless of fitness level so you can see it, albeit from a distance, whether or not you're in a wheelchair, on crutches, pushing...",Worth the effort!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",There are three ways to see this arch. The first wat is to hike to it. It is a couple mile hike to it but it is worth it. The second and third way is to stop at the viewpoint area and either visit the...,Beautiful
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Lots of people waiting to take a picture. It can be hard to get a good picture without someone unknown in it, which is my pet peeve.",Beautiful!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Amazing! Get there early as there is limited parking and hike the 1.5 mile easy trail to the Arch. Take water, there is none available in the park.",Delicate Arch
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We had hiked the Devil's Garden Loop in the morning and thought we'd take in the Delicate Arch on our way out of the park. Yikes! The parking lot is being expanded (thank goodness) so people were parked all over the road. This was one...,Popular Hike but Worth the Trek
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The hike up is strenuous, but doable if you are in any sort of fair shape. Once close to the top there are high cliffs and ledges you have to navigate, which can be tedious and a bit scary if you have an aversion to...",Awe inspiring views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The hike was not too hard, not for those with ailments, but it was a good trek for 4 teenagers. When we got to the top and came around the corner to view the arch for the first time.....wow...what a scene. I wouldn't recommend visiting...",Amazing!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The hike is strenuous but well worth the trek. If U only hike to one of the arches in the park, this should be at the top of the list!",An absolutely MUST SEE!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We hiked early morning for the sunrise and it is totally worth it. My 5 yr old was able to do it. Just be careful towards the end with little kids. One area is not marked so we got lost for a little bit.
Gets...",Beautiful!
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Expect to walk for awhile with walks over uneven terrain, but worth the walk to see the arch. Don't expect bathroom on the walk its at the parking lot so go before you walk.",Long walk
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We did the 5 km/3 mile hike in to Delicate Arch. This is a difficult activity/attraction to rate with a single number - here's why.
• The Arch gets 5/5. It's fantastic, which is why it's on the Utah vehicle license plates.
• The hike...","""People Standing In Arches"" National Park - lack of trail etiquette"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The hike is strenuous for young children and the elderly - worth it, but take your time. I am afraid of heights and did not expect the last bit of the hike. You have to walk along the cliff wall for about 100 yards with...",Afraid of Heights? Be prepared.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","A hike out to Delicate Arch is an absolute ""must do"" while in Arches. The trail is a bit steep at the beginning but very rewarding with the incredible views of teh arch upclose.",MUST DO IN ARCHES
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This hike is a MUST DO. I'm not much of a hiker, but I do like taking pictures. When my parents told me it was classified as a ""strenuous"" hike, I wasn't too excited about it until I saw pictures of it. I recommend 2...",From a somewhat outdoorsy teenager's point of view
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The delicate arch is so pretty. It was a little hard to find a parking spot, but it made sense since tons of people would want to see it. Also, it was a long hike there. It probably took an hour, but it was worth...",Very Beautiful
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","A hike up to Delicate Arch is one of the reasons a lot of folks go to Arches National Park. This is not an easy hike nor a moderate one, but somewhere in between the two. The hike has quite an elevation increase once you...",Beautiful hike and views.... don't miss out on this one!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Did several hikes in and around Moab, however Delicate Arch is the best. The hike is excellent, although very busy - we found a parking spot but understand that can be a challenge some days. The hike about 4 miles in and out, and the...",A must do
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This arch is almost surreal in its isolation. Delicate Arch sets alone on a slick rock hillside and seems so out of place. There are three different ways to view the arch. A 1.5 mile (3 mile round trip) hike out to the arch itself,...",The most famous of the Arches
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","You are probably looking at this listing because you know exactly what Delicate Arch is - it's one of the most famous land formations in Utah, and it adorns our license plates. Hopefully, you already realize that this is not a super easy jaunt, since...","Beautiful Scenery, Moderately Strenuous Hike"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Every area of this National Park is a real treat. You just never know what the next hike or viewpoint in is going to bring.,Fabulous
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","A beautiful arch. Well worth the hike to get to it. A lovely subject for photographers, amateur and professional alike.",GREAT SUBJECT FOR PHOTOGRAPHY
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This place is now on the top of my list as fun national parks to visit. I loved the views the moment you drive into the park. We did the Delicate Arch hike with our kids and yes, the end of the hike at the...",A Beautiful National Park and Fun Activities to Venture Upon After Your Hikes
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","There's a reason Delicate Arch is on the state license plate and all over their state tourism materials. Reason is - it is the prettiest spot in Utah. It is a moderate hike of 1.5 miles each way, but well worth the effort. We met...",Prettiest Spot in Utah
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This was a fun hike on slick rock up to the Delicate Arch. I don't think I would be comfortable with my toddler walking next to me when the trail gets closer to the arch - luckily we had a backpack for her to sit...,Fun hike!
