rating,reviews_index,reviews_topic
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The path along the top of Cadillac will take you on a guided tour of all the islands and landmarks surrounding Cadillac. The view is breathtaking . The ride to the top takes a while but it is worth it. Always breezy up there so...,Breathtaking
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is such a beautiful place to go to in Acadia Park. If you have an opportunity to see a sunset while at the Park, this is where you want to be for stunning views that go on forever. Go there at least an hour...","Stunning sunset, beautiful views!"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It is beautiful up here, but often far too many people. Try to hike or drive up early or later in the day to avoid the crowds.",Beautiful views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Have to see the sun rise on top of the mountain overlooking Bar Harbor. Beautiful overlooks, great trails to hike of different levels. Convenient restrooms and gift shops available. Sand Beach is beautiful, the water quite cold, but at least have to stick your toes...",What A View
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is a must see . A destination by itself. Relative easy by car all the way to the top. Take the camera.,Awesome.
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Fantastic panoramic views. Multiple viewing locations offer you views of the Atlantic, Bar a Harbor and the various bays. Lots of plants and fauna to look at. Paved paths with steps and some wheelchair access. The mountain top is a nearly bare rock formation so...",Panoramic view
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It's all about the view from the top for me, and this one is particularly lovely! It's practically cheating to drive, but to each his own. :)",tremendous view!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It was well worth the drive to the top of Cadillac Mountain, which afforded us a 360 degree view of the seashore and
island.",fantastic 360 view!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Road up to the top has great views and the views at the top is great! Nice short trail at the top also. There is a small store at the top.,Great views! and a nice trail at the top!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Spectacular views for the harbor and ocean. Also can see cruise ships moored in the harbor. A must see if you go to Acadia National Park.,Spectacular views
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","View may vary depending on the weather, and the time of day. One time we drove up and found no view because of fog coming off the bay. Another time the views were great, although the wind was pretty intense & the base temp was...",Easy short drive up / Bring Layers !
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","What a view of the sunset and moon rise. Worth the drive up the mountain. The top of the mountain was remarkably smooth rock, so I did a little exploring. I am not a hiker by any stretch of the imagination, but found this area...",360 view.
"ui_bubble_rating bubble_40,ratingDate",,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","You get incredible views of Bar Harbor, Mount Desert Island and the islands that surround it from the top of Cadillac Mountain in Acadia National Park.",Incredible views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Acadia has been on my want-to-visit list for many years, so I jumped at the chance to accompany my husband when his work took him to the vicinity of Acadia. Our visit was on a beautiful, warm and sunny September day. The view from the...",Must visit!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This site is completely worth the drive! Amazing views. There is a nice little pathway to help people capture the greatest views. The rest of the park loop was okay, but this was certainly worth the drive!",Amazing views! Worth the drive
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Long winding drive up the mountain....awesome views on the way up & when you reach the top....Don't forget your camera!,Great views
"ui_bubble_rating bubble_50,ratingDate",,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Join the hordes of people as they gather on this mountain to view both sunrise and sunset each day. Arrive early as the parking lots fill up fast or you'll be parking down the hill and walking quite a ways. Sunset is beautiful but Sunrise...,Sunrise & Sunset Viewing
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Best view in Bar Harbor! Especially pretty in the Fall. Can hike from Blackwoods campground. Watching sunset from overlook area is a must!,Debbie 
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This spot is one of my favorites! Panoramic views at every spot. Nice easy trail around the top or you can hike trails that are marked down the Mt. Make sure not to tread on the vegetation so as to preserve it for future generations!,Amazing views!
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This was a great hike, we did the northside trail which is supposed to be moderate (as compared to the difficult hike from Blackwoods campground). The hike was great and had spectacular views most of the way up. The top is a little less peaceful...",Worth the hike
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Acadia national park is an amazing experience. Closes thing I have seen toa paradise on earth. You can drive or hike up cadillac mountain. Crowded but spectacular views at the summit on a sunny day.,Amazing acadia
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If you are visiting the Bar Harbor Area, this is one drive you have to make. What a grand view of the surrounding landscape. I believe on a clear day you can see several states. They suggest you come up to see the sunrise and...",A great drive to a beautiful Vista
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We took the loop ride that starts at the visitor center of the park,its highly recommend to do this loop,you can do it by foot,bicycle or car.
The scenery from the mountain is beautiful and must be visited by dusk to improve your experience.",Gorgeous scenery
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Very beautiful part of Acadia National Park. We didn't take in the sunrise or sunset- probably should have. I'm glad we visited when we did as I'm sure it'd be even much more busy during peak season.,Beautiful!
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_40,ratingDate",,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We went early in the morning to avoid parking issues, since we were there in August. The views are awesome, in the truest sense of the word. Well worth the time and drive. I am afraid of heights, and it was a non-issue as the...",Beautiful view!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Wonderful scenic ride thru the park and up the mountain one of the highest points in the northeast. On a clear day the views are spectacular and I heard from other travelers that sunrise is something else.,Great views
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We drove to the top, and what a drive! The drive itself offers gorgeous views. The view from the top was absolutely overwhelming. The drive was not very difficult. We come from the flat lands and have no mountain driving experience, and I was not...",Stunning views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This whole place is just beautiful! Amazing scenery at every glance. It has it all, mountains, forest, beaches, just so much to look at! If in Maine, it is a must!",BEAUTIFUL PLACE!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is a must visit attraction in Acadia NP! Watch the sunrise early, early in the summer; you will be surprised at the company awaiting you in the morning dark/dawn. And at this time of year ( early fall ), watch the hawks fly overhead...",Sunrise - Sunset!
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If you go to Acadia National Park this is a must. The view from the top is spectacular. Plan to go there and watch the sunset, it is absolutely stunning",Stunning view
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Just a 15 minute drive to top of mountain. The drive has a few winding turns but nothing too dramatic or scary. I do have a slight fear of heights and didn't feel too much anxiety. Once you arrive at the summit, the paths are...",Great Views from Cadillac Mountain
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Exploring in Acadia National Park is a worthy experience. Visiting Cadillac Mt. was the icing on the beautiful cake. This day was perfect weather & the views amazing ! The rocky shoreline varied along the coastline with everything from huge stones to sandy beach areas....,Enjoyed our day ...
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This experience is everything it is cracked up to be. Aside from the Grand Canyon, this was the most amazing and colorful sunrise ever",Priceless sunrise
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We went there with the guide from Oli's Trolley, and then went back the day we were departing Acadia. It was gorgeous there with very few visitors in the early morning. The scenery was just gorgeous. Took an iPhone photo of it--panorama style--and now have...",Cadillac Mountain
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The views will take your breath away. Walk around the paths because each view is different. The rock formations are amazing and beautiful. My husband could at one place stand by the car to look and see the view. He could not walk the paths...,Fantastic views
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",You can drive to the top of Cadillac mountain which is great. Great views of Bar Harbor and Frenchman's Bay. Relaxing spot to sit on rocks and look at the views. Somewhat small parking lot but we got there at 9:30 am and had no...,Beautiful view of Bar Harbor
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Great sight seeing National Park. We did not spend as much time as one should but it was a good introduction for us to the park.,Great Visit
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Most reviews have already described the beauty of the place so just wanted to point out a few things that could make your trip more enjoyable:
- Prepare to park a little distance away from the summit - this is easily the most popular spot...",Nice views of the Atlantic
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We went in September and it was still warm out. Unusually warm. Go on a clear day. Watch the weather and go when it's sunny out. The view is spectacular. It is very clean. The have plenty of parking and bathroom nearby so what ever...,Arcadia is beautiful
"ui_bubble_rating bubble_40,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Fantastic and beautiful! Pet friendly, a plus for us. If you're not a big hiker, there are nice trails you can walk on for ease. You're able to get off the paved trails and climb on rocks as well. This is a must when in...",Fantastic
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Acadia National Park is not a big deal, if you've been to the others out West. But you can make it special. Rent a scooter and go up. Don't listen to the couple of renters that may try to divert you (they don't want the...","Average, unless you're on a scooter."
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is a must when visiting Acadia! The views of Frenchman's Bay and the surrounding bay and islands are wonderful! As you climb or descend the mountain there are a number of pull offs the give you views from different perspectives. They are all beautiful....,A must do!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We tried to climb from the North Ridge. However, after 2 hours I had a muscle cramp on my right leg. Although not too far from the peak, had to get a ride down to the Visitors' Center. Ride the buses to Village Green, then...",Great view from the top of Cadillac Mountain
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The drive was exciting but when you get up to the top what a view. The day we were there it was cloudy but still a lot to see. Would like to go back in the fall to see all the colors and to take...,Amazing views
"ui_bubble_rating bubble_50,ratingDate",,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","On the bucket list for nearly all ANP visitors. I prefer to hike up (South Ridge Trail is a nice gradual ascent), but most take transportation to the summit. Fantastic views of Bar Harbor, Frenchman Bay, the Porcupines over to the Cranberry Isles. The summit...",The Mt Washington of the coast
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is definitely one of the highlights of Acadia national park. the rocks on the mountain are amazing!!! view is breath taking,Breath taking
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Please make sure you stop to walk to the top of the mountain - the views are not to be missed. The walkway is a bit woobly but if you have someone to hold on to even the most shaky walker can make it to...,Wonderful Vistas - Don't Forget Your Camera
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The view from the top must be spectacular. Unfortunately, we saw nothing much but fog and clouds. Still nice to experience the cool wind and mist, and the fog-shrouded trees were cool. But, might want to make better use of your time if the weather...",Check the weather!
"ui_bubble_rating bubble_50,ratingDate",,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Cadillac Mt. has a spectacular view. We went on a sunny day and got some great pics. We planned to return at sundown but could not get even though it was two hours before sunrise because it was full -- so plan according. This was...,Great view and worth the trip!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",A lot of beautiful places along the way up the mountain to stop and have a picnic or have a chat with other people from around the world...there is even a stable where you can trailer in your steed and enjoy an afternoon of riding...,Exceptional
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",No matter how cloudy or chilly it is get up there! So worth the trip! We saw many folks turning back. ..dont! You will be sorry!,Sunrise is a must! 
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Cadillac Mountain is really awesome! The drive up is spectacular only to be topped by the views from the top. One thing that amazed us was seeing the bicyclists on the way up. We had passed several and were in awe of their being able...,Not to be missed!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",You cant miss this. If you nothing else at acadia see this. Its an easy look. You can be daring and go way out or stay near the front and youll see what you need to,So gorgeous
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","On a clear day you can see forever, or so it seems from the top of Cadillac Mountain. A fantastic stop where you can overlook Bar Harbor and watch the huge cruise ships in the Harbor. We always stop here whenever we visit the area.",On Top of the World!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I followed one of the tips I read here, and I did the Park Loop Road first. It was mid day on a holiday weekend and it was crowded. There were no parking. It is beautiful, breathtaking even with the crowd. But I came back...",See it at different times of the day or week
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Hiked up Dorr Mountain then over to Cadillac Mtn and then down to Bubble Pond. Lots of people at Cadillac since one can drive there as well. Great hi kings with spectacular views from the top. Loved it! Should be on any hikers bucket list.,Beautiful views and good hiking
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Amazing views from the top. You simply must take time to watch a sunset and see a sunrise from the top of the mountain. We packed a picnic basket with dinner and watched the sunset set from the overlook then went to the top to...,Sunset On Top
"ui_bubble_rating bubble_40,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",So very pretty. It feels like your on top of the world!! This is where the sun first touches the USA on the East. The scenery is spectacular.,Feels like top of the world
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Don't do the Cadillac Mountain at weekends or Holidays or when there are cruise liners in harbor! Try for shoulder season when the crowds have thinned out! Crowds do spoil the serenity and peace of nature and if you go to Acadia you want to...,Spectacular Views
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Do not miss the opportunity to drive to the top of the mountain and enjoy the views. My one regret was not packing a cooler and spending an afternoon there. I must go back!,Breathtaking Views!!!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The drive up Cadillac Mountain is worth it just because of the view--absolutely fantastic. You can see most of Mount Desert Island and the surrounding waters and islands. We did not get up early enough to see the sun rise, but we heard from others...",Fantastic View
"ui_bubble_rating bubble_50,ratingDate",,
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is worth the trip, I would recommend it to everyone. These are some of the most gorgeous views in Maine.",Gorgeous views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Whether you walk, bike or drive up it, make sure you do it on a clear day for some amazing views. The ride up / down will take longer than it should (make sure you add extra time to what your navigation system is estimating)...",Worth the trip
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Well worth getting up at 4:30 in the am, to trek to Cadillac Mountain to see the sun hit this spot (at 5:56am when we were there) - first spot in the US every day!! Loved the comaraderie of those who were also up there...",Sunrise on Cadillac Mountain!!!
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Did a combo Dorr Mountain/Cadillac Mountain hike. It was average. The peaks were beautiful but the fact that there is a parking lot at the top of Cadillac definitely killed the hiking vibe. On the way down I had to hike next to traffic; not...,Summit Let Down
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The views can't be beat!!! You can ride a bike, walk or drive up. Parking can be a little tight at peak times. The drive up takes about 10 minutes. From the park loop road. If you are biking only one way, get a ride...",Great view and car ride up
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I had a great time visiting Acadia National Park! My cousin and I woke up early and drove up to Cadillac Mountain to watch the sunrise. What a spectacular view. You feel like your above the clouds! Waking up early is worth it to see...,Spectacular view
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We drove up the mountain for sunset, and the fog came in. Despite the fog, sunset was spectacular. A lovely treat was eating the wild huckleberries.",Beautiful Sunset
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Drive to the top. It's worth it! We were lucky enough to have a clear, warm but not hot day and when we go to the top we were in awe! Wonderful day topped off by Cadillac Mountain",View of a life time
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Worth the drive! Rocks are a great way to make 3 & 5 year old boys exercise and be 'somewhat' safe. They love the climbing and the hiking - we did not do any of the trails, just the top pieces for the photo opps....",Worth the drive!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",It does not take long to get to the top of Cadillac mountain and then you are rewarded with some great views! We visited in late August and even found a few wild blueberries to harvest. Please be mindful of the delicate ecosystems on the...,A Must Do
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Doing the Park Loop which takes you up to Cadillac Mountain is a must.
Views are stunning. Can see Bar Harbor and surrounding islands.
There is a place to get coffee and snacks. Arrive early , it does get crowded.",Spectacular Views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is a beautiful, pristinely kept mountain, full of breathtaking beautiful scenic spots. You can see a variety of animals, ( we passed deer and beaver) and flowers and foliage. The views looking down over the water are wonderful. Much thought and care went into...",Pristinely maintained natural wonder
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","1500 feet may seem laughable to some...heck, in California that's just a hill.... But the views from Cadillac Mountain are gorgeous. Worth the trip by bike, bus, or car.",A peak experience
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We went at sunrise (should have arrived a bit earlier than we did- had difficulty with parking and missed the sky lightening...would have been even more spectacular to watch from total darkness), but it was totally worth getting up early. Bring your coffee and a...",Magical
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We try to hike up the mountain every time we vacation in Bar Harbor. It is a good hike that is a nice challenge. Beautiful views. And of course there are treats at the visitor's center for all the hard efforts! The trails are clearly...,Beautiful hike
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Spectacular views! Well worth the trip to the top and to walk/hike around. There are paths/trails for all levels.,Beautiful!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I drove to the top of Cadillac Mountain to view the sunset. It is 26 dollars to get into Acadia National Park. It would have been well worth it if I had come earlier in the day and taken in all of the sites within...,Breathtaking Beauty
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",beautiful....just do it.....a must see...this is a highlight of any trip to Bar Harbor...Arcadia National Park is amazing.,must see on motorcycle
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I was impressed with the Smokey Mountains, but Acadia National Park and Cadillac Mountain is way better. There's a beautiful, breath taking view around every turn. A fantastic park, beautifully maintained and clean. A must see!!!! by car, by foot, by bus, by bicycle, by...",Could Spend a Week Here
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The summit of the highest coastal mountain on the east coast of the US. A spell recreation site with great views of the surrounding islands. The lakes and mountains of Acadia National Park are beautiful.Well worth a visit to our eastern US National park.,Fantastic view
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","A beautiful drive and then lots of places to walk at the top, the views are different and wonderful in every direction, worth spending a few hours and wandering away from the crowds. Easy hiking on the granite - good grips and many places to...",stunning views everwhere
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I have seen many sunsets.
This sunrise is the first in the continental US.
You have to wake up early to get to the top before sunrise but it is worth the early call.
The site is one you will never forget!",Breathtaking sunrises
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",A lovely trip up the mountain with beautiful scenery. There are lots of trails that can be taken as well as a walk along the top of the mountain. Great views of the bay and surrounding mountains.,Beautiful scenery
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Cadillac Mountain offers the best views and is easily accessible to all by driving or hiking. The stark contrast between three landscapes, barren rock at the summit of Cadillac Mountain leading into lush forest at the lower elevations and stretching into an endless ocean, were...",Breathtaking
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I've been here twice.. on top of Cadillac Mtn you feel like you are on top of the world, it's so beautiful... the ocean is blue and it's just so enticing.. I plan to go back again with my adult children! great place for kids...",Beauty.... breathtaking..
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",My husband and I took a trip up to Cadillac Mountain one morning. We arrived early to beat the crowds and buses. It was about a 3 1/2 mile climb to the top by car. We did see some brave souls bike up to the...,SPECTACULAR VIEWS
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Drove up with our 4 year old and really enjoyed the sunrise! We got there about 20 minutes before sunrise and there was still plenty of parking. Found a nice rock to sit on (lots of people brought chairs), ate some snacks and watched the...",Worth getting up early for!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","we went up to cadillac mountain twice in one week. once to check it out and the other to see the sunrise. if you go to see the sunrise, go about an hour prior to sunrise to get the whole experience as the sky changes,...",beautiful sunrise
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",My husband and I took the loop road up Cadillac Mountain at sunrise and it was well worth waking up early! We did not want to bother with all the traffic and crowdedness all the way on top of the mountain so we chose a...,Beautiful sunrise!
"ui_bubble_rating bubble_50,ratingDate",,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I suggest you visit the park first going through the loop road and then drive up to Cadillac Mountain so that you can map the beautiful places you have visited.
The view is amazing",360 degree view on Acadia
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We drove up one morning to the top. It was such a beautiful sight to see. Well worth getting up there. It was breezy that day so a little chilly up there (8/28/15),ACAM Getaway
