rating,reviews_index,reviews_topic
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",It was a short and sweet hike with great views. You can see hard core rock climbers climbing the huge rock formations. You can also play around and climb smaller rocks if you feel like straying from the trail. Just make sure you always bring...,Short and Sweet
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Oh my gosh, if you have to choose one place to visit in all of Joshua Tree, visit Hidden Valley. Beautiful, great hike, awesome rocks, kid-friendly, short hike, wonderful photos. I can't say enough. Go to Hidden Valley!! Just do it!",I could live here
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Joshua Tree has been on my list of places to see since I was a child. Hard to explain, but my husband was just as eager after watching the educational video in the Oasis Visitors Center on Park Avenue in Joshua Tree. Easy hiking or...",Picturesque Hiking
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",A short drive away from Palm Springs and well worth it. My wife and I drove through the park hitting as many of the stops and view points as we could. The boulders and geological features are ones you wouldn't think you would see if...,Inspiring
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This was a short loop that was well interpreted. The park was pretty crowded but it is in California after all
Sort of amazing how the area got so much drier in only about 30 years towards the early part of the last century. We...",Great little hike
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",It's a beautiful valley with an easy hike and so perfect for young kids. Kids can either walk or climb rocks. There are few great spots for serious rock climbers.,A must see in Joshua Tree Nat'l Park
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",i had not planned on this Stop but it turned out to be a great short trail. The variety of vegetation was excellent.,Great little trail
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Actually ""Hidden Valley Campground"" is a misnomer as the main attraction is the ""Hidden Valley Loop"" hiking trail (easy, less than an hour loop trail).
We've come back time and again to this wonderful place. It is without a doubt the nicest trail in all...",Awesome
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Beautiful box canyon, easy hike, lots of interesting rock formations and vegetation. Markers along the way explain a lot about all aspects of the hike. A must see if you visit the park. The only drawback is that the trail is not well marked, but...",Hidden Gem
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is best place in Joshua Park. The rock formation is so amazing that you feel it is natural. Make sure you give enough time here.. as everyone told us it will take 20-30 minutes.. but we spent around 2hrs.,Beautiful Rock Formation!!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We did the Hidden Valley hike and really liked it. My 6.5 year old loved climbing up the rocks (not really part of the trail). The trail itself is just a mile loop but you could spend an hour or two climbing rocks & boulders....,Loved it
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Bit of western history at this site where rustlers hid their stolen herds. The walk around the valley loop that leaves from the picnic area feels longer than a mile and involves some hill climbing, over rocks, and, high step offs. Desert sand can cause...",rustlers' hide out
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Enjoyed this walk. About 30 minutes or so circular walk. Plenty of information so quite interesting. Great rock formations and cactii. Really like the desert environment.,Nice little walk
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I loved this trail so much, I did it twice. Fabulous rock formations. The geology of the area will amaze you.",two times
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","one of the nicest hike there is, a lovely place, lots of rock climbing options but you can also have a mild walk among the beautiful rocks and trees
the views are delightful, and even though there are many people - we really enjoyed it...",wonderful hike
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We had trouble leaving Hidden Valley as we found beautiful spot after spot. Great pictures, beautiful landscapes, and a little exercise. Didn't see much wildlife, only a few ravens. We went on a Sunday afternoon in early December and the crowds were not bad at...",Best area if you have a short time to visit
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Didn't get chance to do all the short round trip hike as the sun was about to set after a day exploring JTNP, so we rushed in did a short section and left!
What we saw was wonderful, lots of rock formations surrounded by Joshua...",Great Sunset
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Drove from Lake Elsinore took about 2hrs
We didn't have a lot of time in park but it is amazing. We hiked hidden valley tremendous
About a mile loop trail around incredible rock formations. Can be windy dress accordingly. Rock climbers on some of the...",Great park and hike
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","unusual rock formations. great 1 mile hike at hidden valley campground exit. easy access to walk on rocks. great experience for young children also.
we hope to return to see more of joshua tree natl park.",awesome rock formations
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This 1-mile hiking loop is not too difficult, but watch for the tiny rocks that may act as ball bearing on the large rock steps. My hiking poles were very helpful in a few places. The scenery is great; and, as an added plus, you...",Great hiking trail among interesting rock formations
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We loved this trail so much we went back a 2nd time the next day. The kids had a great time scrambling over rocks, climbing all over. We spent about 1.5 hours each time, and I'm sure we could've stayed longer if we allowed the...",Best part of our Joshua Tree visit
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","'Enjoy this amazing National Park for at least a full day. Beauty and wildlife abound! Bring plenty of water, a hat and good sunscreen. A good camera is a must with a polarizing lens.",What an Amazing Place
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This one-mile trail took us almost 2 hours to finish, the scenery is so unique - boulder formation from millions of years ago. Wish we had a whole day there so that we can check out the skyline in sunset or sunrise. If you are...","Short as it is, but I can spend more than one day here"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We loved this short (1 mile ish) trail. The 4 boys in our group LOVEd the many boulders to scramble on and small caves to explore in the boulders. Our group ended up going here twice!,"Beautiful trail, lots of bouldering areas"
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The Joshua Tree State Park is a must see if you are in the Palm Springs area. We hiked two trails including Barker Dam and Hidden Valley. Both are relatively easy to walk, but no strollers and there are rocks to climb up and down...",Nice to see!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We think this is the best trail within the JT national park. The rock formations and vegetation is just amazing and fascinating. We spotted cactus wrens, ground squirrel type animals and chipmunks. No bobcats, snakes or mountain sheep unfortunately.
No doubt you will enjoy this...",Enjoyed this walk the most compared with the rest
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We thought it was well worth the short drive and hike in to see Hidden Valley. The park rangers recommend this as a must see.,Great short hike in Joshua Tree Park
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This hike starts near a bathroom, and easy parking. Lots of people were sharing the trail with us when we went, and yet it was still quiet and there were plenty of spots where I could imagine I was the only person there.
The wind...",A surprisingly beautiful trail teaming with life.
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Had a bit of a time figuring out this started in the picnic area parking lot, we originally thought is was across street at campground. Very easy stroll. Only takes 20-30 minutes depending on how many pics you take. Very unique and if you come...",Easy and beautiful
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The valley is completely hidden by the rock formations by all sides, leaving this cool mile around rim valley. Lots of cool sights and easy stroll.",Great walk
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The Nature Loop Trail in the Hidden Valley is about a mile long and is a easy hike. It provided several views of beautifully stacked rock formations along with numerous types of plants, including Joshua trees, pines, several types of cacti (many blooming in April),...",Beautiful and unique
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We just returned from here yesterday. I was truly gob smacked by the Yucca trees and landscape, which looks like a scene from Jurassic park. Spring break wasn't busy at all and the kids mostly loved the bouldering on the granite boulders. There was lots...","Kids say ""Good"""
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The microclimate of the hidden valley makes it a truly unique place to visit: the Joshua trees of the desert mingle with the fir trees that remain from an earlier ecosystem.
Only a mile walk in total, we saw lizards, butterflies, a hummingbird and various...",Best bit of Joshua tree park: a really unique place to visit
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This hike has some wonderful rock formations and views literally around the valley. The valley was hidden until a way was blasted through years ago. Although it is a relatively easy hike, there are some parts that could be challenging if you have difficulty with...",Worth the stop
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Good little hike and very neat area. Kids will love it...the urge to climb! It was an easy trail but....there are 2 parts that were abit difficult to navigate for 1 of us who has abit of a bunged up knee....so if you walk with...,Very neat
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The trail is rather easy by my standards, basically a walk around a valley that is hidden. The reason it is hidden that the pathway into the valley was blasted out of the rock. The pathway into the valley goes up some stairs(rocks laid out...",Fantastic area with a great trail!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We had not done any research before traveling to the park. The staff at the Oasis visitors' center were able to assess our group and make recommendations. While most were able bodied, a couple of folks could not do this trail.
You start by walking...",Not accessible but still wonderful
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is a great trail where you can let your imagination go to wild thinking about what Indians, Cowboys, and Cattle Rustlers once roamed here. The rock formations are awesome along with the flora and fauna that surround them. Climbers of all ages can have...",Hidden Valley One Mile Loop Trail
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Very easy hike with lots of rock formations to view. Not good for wheelchairs. We went off season which made it nice as we did not have to share the area with many others making photography easy! Many short hikes to be found for those...,Worth the hike.
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We stopped at Hidden Valley to look at the monoliths but it was very congested with traffic and people. It was hard to even take a photo that didn't have vehicles or hikers in it. We preferred Cap Rock because the trail there was wheelchair...,Scenic But Congested
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Hidden Valley occurs in two halves, one located to the east side of the road and the other to the west side. The valley itself, which takes the form of a roughly circular area of desert that is encircled by a stone mountain, is what...","Hidden Valley area occurs in two halves, located to each side of road"
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is a great place to take your party on a nice hike. The rock formations are great for scurrying around or pushing your skills to climb up.,Hiking and Climbing
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is pretty much the first hike to stop at if you enter from Hwy 62. It's a nice loop around some desert brush and rocks. It's not strenuous but if you want to do some climbing on the rocks you can certainly make it...,First Hike to hit up
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Really enjoyed this hike. About 1 mile loop trail through the boulders. Nice signs along the way explaining the geology, flora and fauna of the area. It was interesting watching the rock climbers.
This appeared to us to be the busiest trail in the park...",Beautiful hike
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",it was exciting to sit back and enjoy the expertise of the rock climbers. They would start and continue from underneath an area and venture out .,watch the rock climbers
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The rocks take on a golden hue at sunset and this forms a great backdrop for photographing the Joshua trees. As many have previously mentioned, it is a short and easy hike. It' s a great way to view a lot of desert vegetation and...",Very pretty views at sunset
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","When we visited Joshua Tree National Park, we hiked the Hidden Valley. We spent about 2 hours enjoying the stark yet beautiful desert scenery and learning about its history as a place for rustlers to hide the stolen cattle. The rock formations are wonderful and...","Great Little Hike, Lots of History"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This short 1+ mile hike is beautiful. Once through a small access point between the boulders, you find this hidden valley of beautiful rock outcroppings and desert foliage. Although the trail is easy to follow, you can easily go astray. But fear not, this is...",Enjoyable Short Hike
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The hike is a 1 mile easy loop around many different rock formations. Bring your camera and some water. There is plenty of parking at the trailhead lot. There are lots of plaques around the hike that tell you about the history, rocks, and nature....","Short, informative hike"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Super cool, best views in the park and offers a lot of amazing trails, hikes and walks! totally worth it.",Excellent
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","While we usually prefer finding interesting hikes off the beaten path where we see more nature and less people, Hidden Valley is one of those exceptions; despite being very busy it is spectacular enough that it still rates as a “must-do”. The trailhead for this...",One of the Most Outstanding Short Hikes Anywhere
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Our visit to the Hidden Valley was a treat. Five adults where 2 are over 60 enjoyed the ""hike"" into this beautiful area.The rocks reminded me of old Western movies where you expect a shooter hiding somewhere. The walk was very easy but yet got...",Perfect hike if you are not a hiker
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Nice place to camp...Beautiful starry sky during the night. If you get a place around the toilet then avoid. Its stinky when there is wind.,Good camping sites...
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Joshua Tree is one of our favourite places in Southern California and we try to go there every time we visit. We are Australians who lived in Orange County in the early 1990s, and have been back a couple of times since then. We've been...",An absolute must
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Our family visited this location within Joshua Tree in February. We hit this area first on our pass through the park and it was well worth the stop. Fortunately our weather was picture perfect- not too hot. We saw lots of folks belaying and climbing...,Nature's best jungle gym for the kids...of all ages.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This hike isn't that grueling but it can get pretty hot. And it's totally worth it as it is very unlikely that you have seen this habitat and landscape anywhere else.,The park is beautiful but bring WATER and sunscreen.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Joshua Tree National Park is like landing on the moon. The geology, geography and plant life is like very little else I have ever experienced. The Hidden Valley trail allows you to appreciate a lot in a small 1.8 mile hike in what seems like...",Outstanding natural beauty
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This park is a must see whether you walk or hike the trails or not. It's a wonderful drive that takes 1 to 2 hours depending on how many stops you make. They have many areas right along the roadway where you can get out...,SOME OF THE MOST INTERESTING ROCK FORMATIONS
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is quite an easy walk and it takes you through a loop in Hidden Valley. You can veer off the path to other parts of the valley I am sure or you can climb on the rocks. Or you can just stick to the...,"Nice scenery, easy walk"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is a must hike during your first day in the park. You get a great feel for the geology and plant life while immersing yourself in the richness of the park itself.,A wonderful hike
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Well worth a visit. We were lucky to see the desert in bloom. The weather was mild so that helped. You'll enjoy the views and rock formations.,Beautiful scenery
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","On a beautiful April weekend, we went to Joshua Tree National Park, it was the weekend of Coachella Music Festival. Oddly, we didn't hit any traffic from Santa Monica. I took a lucky guess to enter the Park at the West Entrance. This entrance takes...",Hidden Valley is a hidden gem.
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","this place is really good for climbing-giant rocks, not too high for beginners and if you don't have gear you could find some mild ones to climb. Of course there are also higher ones for advanced player. With good weather and air condition you could...",climbing school itself
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","HIDDEN VALLEY is generally the first stopping-point for first-time visitors in Joshua Tree National Park. It might be noted that the visitor's center is small, and is little more than a small gift shop featuring postcards and a few books. Thus, my recommend is to...",The first stopping point for first-time visitors
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","My kids loooved this.
The walk is not too long and quite diversified. But the absolute top atrraction are the rocks that can be climbed. Unlimited number of rocks: big, small, difficult, more easy etc. Absolutely top hit of our visit to the Johua Tree...",Great short walk - perfect for kids
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This was a easy short hike. We visited the park in December and weather was nice for walk. If you want to avoid a crowd start early.,Good for all ages
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Went here for some hiking and climbing. It's very easy right off the main park road. We arrived in late December and this area was pretty crowded around lunchtime. The ""real hidden valley"" area was very cool. Rocks everywhere! We climbed up one of the...",Beautiful valley area
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This was a very nice and easy hike, around 2 hours in total, with plenty of typical scenery and desert charm. The only downside was that there were many people there. We visited the park in December. The start of the trail has some nice...",Nice easy hike for kids & family
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Hidden Valley is a great warm-up hike to orient you to the Joshua Tree area. It is popular and can be crowded.,A great low-key hike
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We came from San Diego and the drive was about 3 hours, so this was a day trip.
One caution, if you use Google maps on your phone from San Diego, it will bypass the visitors center... Big mistake... We did not learn about the...",Worth the drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I allowed about four hours to visit Joshua Tree! Should have allowed at least a full day if not two! This is one of the most diverse landscapes I've ever seen (with the exception of Big Bend in Texas!).
I was there for sunset but...",Decide how much time - then double it!!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We came in from Joshua Tree, a very easy drive. The colours and rock formations in the valley will live with us forever, a sort of small scale Bryce Canyon. There were others on the marked trail but it was easy to slip away from...",sensational
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The park is fantastic. We entered through the West entrance. The Hidden Valley area is not far. There is a well marked trail. There are steps up and down this loop trail. The views of the big rocks are excellent. There are technical rock climbing...,A National Treasure
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is a nice kid-friendly hike that captures the beauty and experience of Joshua Tree national park. It's a short hike, but no shade, so carry lots of water. We visited in the Fall so temperatures were moderate, but summer can be a killer.
Rocks...","Easy, kid-friendly hike in the park"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We love our national parks. This park is no exception. We did this walk slowly stopping to take pictures and enjoy the scenery.
This is a short walk and in the perfect 80 degree weather it did not take long. We had no problems parking...","Great scenery, short hike, and a national park"
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Beautiful a place,it's like another planet ,nature and weather.
Beautiful a place,its alike another planet ,nature and weather.
For hiking,camping and close to market for shopping .
Its California.",Joshua Tree is beautiful.
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Hidden Valley is surrounded the signature rock piles found in Joshua tree. You enter through a passage that was dynamited years ago and walk a 1 mile loop among the boulders. Probably the prettiest hike in JT and great for scrambling on the rocks. Pay...,Great little hike
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This park is one of the most unique places I have ever been. There is an incredible wide range of diverse landscape. My husband and I packed a lunch and made a complete day of exploring the park. We entered on the Joshua Tree, CA...",Joshua Tree National Park
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",There is an easy trail for hiking. And I also find one of the tallest Joshwa tree in the park when I visited there.,Awesome
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It's such a short hike - only a mile on a well defined trail. The trail winds through large boulder formations which are heaven if you are into rock climbing. It was great to get into some completely terrain other than the wide, flat expanse...",Fabulous
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Read the signs along this well maintained, well marked trail to understand more about the interesting plant life in the desert. It is a loop that can easily be done in an hour or less depending on how many photo stops you make ;) very...",Pay attention to the changing flora
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Easy to access and to find off the main (only?) Road through the park. Give yourselves a little time to really enjoy walking around the loop (half an hour at least). Stunning views and you really get a feel for the remarkable landscape. Interesting nature...,A must-do in the national park! 
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Easy, fun, boulder-hopping family type hike to view large boulders, interesting geology, hardy trees and other plants and the canyon itself. Trail was a little crowded the day we were there. Recommend.","Fun, short family hike"
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",A little tough going in the beginning (uphill climb) but fine after 5 minutes. Really neat site not seen from the road....make sure you bring water with you.,Nice hike in Hidden Valley
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The 1 mile circular walk is manageable even on the hottest days. Take some water and enjoy scenery that certainly us in the UK never see in our own continent, let alone country. There wasn't much wildlife on show, but the sheer scale of the...",Fascinating place
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This place is super hot in the summer. Came right before the sunset. Surprising didnt see thay much wildlife. Perhaps due to the summer heat. I understand! But i saw a white lizards...jackrabbits....quails....
joshua trees :) and I think some type of eagle. Wish I...",Hot.......
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It is a very easy hike of 1 mile loop with gentle elevation.
You can see all different kind of rock formations and vegetation.
It took about 40 to 60 minutes depending on the pace.
We went on the hike late afternoon, the temperature was...",1 mile easy hike with rewarding scenery
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This was our family's favorite trail in Joshua Tree. The hike was easy, about a 1 mile loop, and the rock formations were gorgeous. This is definitely a place to bring your camera and take time to get some good pictures. Like every desert trail,...",Beautiful Landscape
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Its a great place to stretch your legs as you drive around the park. It's an fairly easy trail so good for most. It's a little over a mile with a couple hundred feet elevation change so has gentle slopes with a few small boulders/rocks...,For all abilities
