rating,reviews_index,reviews_topic
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Unbelievable views to be seen all the way to the top! I don't recommend doing this drive until you have spent at least a couple of days acclimating and are on a good night's rest. The lack of oxygen will make you VERY sleepy which...,Breathtaking! Best way to see RMNP in half a day.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Snow in June! a little scary drive up...no real guard rails and steep drop offs...well it is the rocky mountains! go to the top and you will fine a souvenir shop and restaurant kinda cute if you need tee shirts or elk jerky..just go with...,Give me oxygen!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We saw the most beautiful views on Trail Ridge Rd! Plenty of places to pull off and take pictures. We went in June and the mountains still had snow on top...in fact it started to flurry for a few minutes while we stopped to take...,A must do
"ui_bubble_rating bubble_30,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We went early so that we could avoid traffic. I should have done some research because the visitor center does not open until 10:30. We saw more animals at the bottom of the trail. If you do not like heights I suggest staying in the...,Not for the faint of heart
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We're from Florida. There was snow. Awesome. Gorgeous views and the marmots were adorable. The kids enjoyed the Tundra Communities trail and the forest overlook was spectacular. We were a little bummed that the Alpine Visitor Center was closed so no restrooms or hot chocolate...,Snow in June
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Well-maintained road considering ..... not a bad sight from anywhere, but PLEASE do NOT feed the critters, do NOT stop in the middle of the road (unless the elk are crossing), and remember that the Alpine House does not open until 10am if you are...",Rocky Mountain High
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",""" We made it to the top!"" Although I was having mild panic attacks as the curving roads wound around sheer drop offs down the mountain, the trip was worth it. We started on the Estes Park side of Rocky Mountain National Park. It's $20...",Put this on your bucket list...
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I loved seeing the Elk throughout the park. They are in lower elevations, Once you drive up to the top you are more likely to see Sheep lying down but you have to look as they look like rocks!",You have to drive to the top!Awesome. Gift shop and snack shop. Stop ask the Rangers about seeing Contintial Divide
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Well worth the trip! Alpine tundra, majestic vistas. Saw elk, marmots, and moose over at Grand Lake.",Amazing scenery!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We took the road from Estes Park (there for 5 days) to Grand Lake (there for 3 days). Even though we had spent an amazing time hiking the east (Estes) side of the park, the road trip offered so many more sights. The tundra hiking...",Must-do in RMNP
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The views of the surrounding Rocky Mountains are beyond description. You get to climb above tree level and look at 14,000' mountain peaks and all the way down to river valleys and grassy parks where we saw many elk and deer, some with new calves...",Pack a snack and treat yourself to one of nature's greatest works.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If you go to the Rocky's in the summer, this drive should not be missed. The views are spectacular. We drove from Winter Park, did the Cub Lake hike of about 5 miles, then drove back. We saw elk, moose, prairie dogs and countless bird...",A must for a Summer Trip
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The views were AWEOME! it did cost 20 bucks to go on the trail and didnt expect that but well worth it. A lot of winding road and did make my son sick, that an the high altitude. If you have a few of heights...",a must
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","A great drive through the Rocky Mountains; loads of scenic overlooks, spectacular views, and trailheads. Many opportunities to view wildlife, including elk, deer, moose, marmots and chipmunks. Very cool to be able to see the arctic tundra.",fantastic scenic drive
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The views from the overlooks were great. It was interesting to still see snow on the ground in June. The wind was quite strong the higher we went. Our daughter got scared so we did not make it all the way to the Alpine Visitor's...,Good Scenery
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This drive is a beautiful, scenic, and at times scary ride through Rocky Mountain National Park. Lots of places to stop and take pictures or enjoy wildlife. Be advised, while is was almost 100 degrees in Denver, it was very cold and windy on this...",Great drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The Trail Ridge Road was amazing. Twisting and windy through snow covered mountain tops, up to the Alpine level. We saw elk, deer, moose. Highly recommend.",Breathtaking Views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The snow capped mountains and overall scenery are breathtaking. Elk and other small animals abound. Truly an awe-inspiring experience.,Beautiful
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","One of the most beautiful and spectacular drives in the world. We took our time, stopped at almost every overlook, and were both overjoyed and awed at this amazing road and it's wonderful vistas. It's a do not miss exhilarating drive.",Spectacular
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Such a fun adventure. Several miles above tree line, we saw marmots on the permafrost tundra. We went to the Alpine Visitors center where the toilet plumbing was still frozen in June. There is an outhouse facility. Be careful on the curves, but paved road...",Still snow in June
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is a great drive for anyone. If you want to get out and hike there are many opportunities however, if you cannot do much walking there are so many places to just stop and look that you really get to see it all. The...",The View!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Did the entire road (from east entrance to west exit) with our 5 and 9 year old in about 2+ hours with a few stops for photos along the way. It was amazing to go from 61 degrees and lush/green to 44 degrees and snow...,Most beautiful car trip ever
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",If you ever want a wow experience this is it. It goes 2 miles above sea level and it looks and feels like it. I wasn't the driver and I'm glad I wasn't. Looking down was scary and beautiful. The road was in excellent condition...,Highway in the Sky
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",A truly memorable experience. We went through on just the second day the road was open for the year so there were high snowbanks lining the road. We were excited to see several moose close to the road by the headwaters of the Colorado River,A great driving experience
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I would suggest taking the Old Fall River Road up (it's only one way) that you can take your car but a little more rough as it is not paved. Several pull off to enjoy our beautiful state. You will end up at the Alpine...,First time early in the season
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Super thrilled Trail Ridge Road was open to Grand Lake beginning on Friday, May 23rd with nightly closing for next several days due to runoff refreezing overnight. Alpine Visitor Center and Gift Shop open but no water for a few more weeks. The views are...",Open road - huge snow drifts
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Big Johnny P was in from out of town with his lovely wife. We wanted to do a drive through the mountains and chose RMNP and Trail Ridge Road. The drive is slow at times with many curves in the road with large drop offs....,Outstanding trip for out of town visitors
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We drove this magnificent road in rain and fog and still marveled at the beauty. The one good thing was the lack of other visitors which normally line the road. This simply is a not to be missed drive despite weather.,An absolute must.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Although this drive is not for the faint-hearted, it is worth every minute. (A few spots along the road will have steep drop-offs with no guardrails.) The trip from Estes Park to Grand Lake (with no stops) can take up to two hours during peak...",One of the most beautiful drives in the world
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The drive over the Rocky Mountains (Trail Ridge Road) is beautiful and well worth the time! I grew up in Estes Park and lived in Grand Lake (the opposite side) for one year so have been over this road many times. While the scenery is...,An Incredible drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","With apologies to Echo & the Bunnymen for stealing the title ... This is a fantastic drive. As a former climber and mountaineer, I know how spectacular the scenery is in great mountain ranges above tree line. Glaciers, snow cornices, jagged cirques .... are phenomenal...","""Heaven Up Here"""
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Rocky Mountain national park is beautiful, trail ridge road was amazing. I am afraid of heights and we went up 12,094 ft above sea level. It is around 62 miles long. At times there was no rails and your right on the edge of the...","Beautiful views, but scary at times"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Have lost count of how many family and friends we have 'wowed' with taking this incredible drive up to the top of the world, it seems...so beautiful and yet different every time, because you never know what wildlife you might see or what the sky/weather...",Never tire of this drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Take it all in when you're on the top of the world driving along this beautiful road. From the beautiful forest where elk and deer can be easily seen, upward above tree line where marmots are sunning themselves on the rocks. This is truly a...",what views!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This drive offers the best view of the park for sure. You get to drive through different ecosystems and noticeably different habitats as you ascend to the top. Unfortunately, the very top of the road doesn't open until Memorial Day weekend (a little over one...",best view of the park
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is a must for everyone that visits Rocky Mountain National Park. The landscape is awe inspiring and there are lots of places to take photos. Take your time and dress in layers as it is more than likely a bit breezy and cold when...,Beautiful landscape
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The drive was awesome!! Still lots of snow to see and take pictures! Not much wildlife on this trip! Little sad that we didn't see more elk !,Beautiful drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Must see Must see Must see!!!!!!!!! We went early May the snow was great. Saw lots of elk and two moose. We could only go up half way because the road was closed, but so much fun went back the next day. Twenty dollars gets...",MUST SEE
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Anyone who goes to Estes and does not go up Trail Ridge Road is crazy. Some of the most beautiful views in the country await and the road itself is an engineering marvel. Take it slow and easy and you will not be disappointed. Even...,WOW
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","You can't go to Estes without going up Trail Ridge Road. It's Colorado at its best and most glorious. Take a jacket, you'll need it. And take your time, this isn't a trip you want to rush. There is so much to see.",#1 place to see
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","A long. long road winding through Rock Mountain National Park giving such wonderful views of this fantastic park. You need to drive carefully as there will be times when you will be close to the edge and there are very few barriers, so, if you...",What views!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","What a beautiful road to have a relaxing trip. When you get higher in elevation, take it slow!! You get a little winded if you are not used to the thin air. There are a lot of pull outs for you to enjoy the beauty...",Stunning
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This was May 30th and weather system came through with full day of rain. On the Trail Ridge road in the highest attitudes we drove through rain and snow and the clouds were so thick you had about a 50 ft visibility. Scary for a...,Drove in clouds and snow
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Loved driving from Estes Park to Grand Lake. Breathtaking views and lots of picture taking opportunities. Saw lots of Elk and some Moose.,Amazingly beautiful with the snow topped peaks
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",unbelievable drive up to rainbow curve (the road was closed at rainbow curve look out) but we were able to park and continue to walk up the road. it was worth the shortness of breath and hair-raising drive. there were many opportunities to stop on...,must do
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The highest road in the country, Trail Ridge Road is an amazing, thorough look into the high country of Colorado. Always guaranteed wildlife sightings, bird viewing, and mountains, snow, rocks, and views. Among my favorite sights in the state!",Best drive in Colorado
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Wonderful views! We hiked around the lake and several other places. The road was not open all the way through due to weather, but still so pretty with lots of trails.",Beautiful!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Trail Ridge Road is closed due to snows right now, but crews always work really hard to get it open by Memorial Day! It's a beautiful, amazing drive over an amazing road! The Visitors Center along the way has bathrooms, food, and all kinds of...",Trail Ridge Road is amazing!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It might be the views or it might be the edges, or maybe just walking around. Either way trail ridge will take you breath away. Don't go without a camera!",Breathless
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Stunning views. A must see if you are visiting Colorado and RMNP. RMNP is our favorite destination in CO.,Worth it if you have never been!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Not many places allow you to drive above tree line. The park is amazing and trail ridge road is a nice way to get to the top and see the whole park from a high vantage point. It does close in the winter time and...,"Top of the Rockies, great views, great time, and you can drive all the way to the top!"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We visited Trail Ridge yesterday and it was stunning. We could see almost 6 foot of snow on the side of the road and it was still snowing a bit, so no doubt it takes time for administation to plow and clean up the whole...",Disappointed by some comments
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Contrary to what people think, Trail Ridge Road is at least partially open year round, weather permitting. The date Trail Ridge Road closes as a through road between Estes Park and Grand Lake is weather dependent. Most years it happens around the middle to the...",Not just for summer
"ui_bubble_rating bubble_20,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We were disappointed it was not open yet drove. We tried calling the Forest Service to see when they were going to open it and they never answered the phone. Nice to see our tax paying dollars being spent well. NOT.,not open
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Love, love, love this road. The views all along the way are amazingly beautiful. We have enjoyed it more in the early summer when the mountaintops are still covered in snow than we did in early September. September was a great time, though, to hear...",Unbelievable views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Views are outstanding. be prepared for high elevation and possible elevation sickness if susceptible. Go early in season and experience the high snow banks on the sides of the road.,One of the best scenic roads in America
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We have been on this road over a dozen times and always see something different. We have been on this road in the fall, spring and summer and it's spectacular for every visit. Once you reach the top you can hike up to the summit...",Amazing Drive Everytime!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Great views from here. You are far above tree line in the Tundra. Very fragile Eco System. The Visitors Center at the top has great souvenirs. tTake some time and relax and just enjoy..,Highest Continuous Highway in the Continental Untied States.
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",One of America's most beautiful drives. A must if you are in this area. Estes Park is a town of t shirt shops and fudge vendors surrounded by the beautiful Rocky Mountains.,A must see
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Trail Ridge Road is a must see! Be prepared for changing weather, especially in the afternoon. Know traffic can be slow, so don't hurry. Take plenty of water to help avoid altitude sickness. Usually doesn't open until after 5/25 and close any time after mid...",Spectacular views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Got to see Bighorn Sheep grazing along the drive. Rocky Mountain National Park has many trails off of Trail Ridge Road, although some will be changed or closed for part or all of Summer",Great views of the mountains and wildlife
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Beautiful drive on our countries highest road. Spectacular vistas. The road is closed in winter...heavy snow.,Winterwood 1999
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","On a nice day in August, 2013, we drove on Trail Ridge Road. We stopped to pick up sandwiches at the Subway in Estes Park,and stop somewhere along the road to eat. We had a change of plans-I'm glad my husband is the adventurous driver!...",We had quite the adventure on Trail Ridge Road!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Love this place! All too often, kids want the scary thrill ride. This time my teenaged son put away his electronic game to look, really look around, and comment on how glad he was that we made him come along!",Great
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","You must drive this road. And when I say that, I mean dive, stop, drive stop...drive, stop. Take a gander at various stops along the way, notice how the altitude changes, and just enjoy the gorgeous views!",drive it
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Open from Memorial Day to the end of September, depending on the snow (check the RMNP website). Parking and gift shop with restrooms up at 12,000'. I always take the old road up (one way, gravel, switchbacks, opens later) for the scenic delights and waterfalls,...",High up and forever vistas
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I've been driving this road for decades and I never tire of the incredible views of the Rockies from up there. It's not as scary as some think, and please don't feed the wildlife.",Top of the World!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We have been over Trail Ridge many times. It is beyond description. During the summer, traffic can be heavy. Driving over Trail Ridge is truly taking the high road, but if you have problems driving at high elevations, you need to be aware that you...",The High Road
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We went to the Rocky Mountains in the late summer of 2012. The Trail Ridge is an incredible drive. It's the MOST beautiful place that we have ever been or seen. There's so much to see and every turn or curve you seem to see...,An Incredible Drive
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Though, the trail is closed until next memorial day and we just come up at the many peaks curve but it is already stunning.",beautiful scenery
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The scenery is incredible. My family used to go up Trail Ridge back in 70's, I proposed to my now ex-wife, oh well, at Forest Canyon Overlook and I take my sons up there with me now every year. The views are different every year...",Best Drive ofYour Life
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We come back to RMNP every few years. This park and drive is fantastic it is our home away from home!,Love this drive!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",10000 feet ascent till road was closed. Elk and Mule deer were awesome. Rocky Mountain State Park was free due to time of year and federal holiday. Beautiful drive and incredibly scenic.,Trail Ridge Drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The views are extra-ordinary. The visitors center at the top provides a good break from driving (the toilets are pit style permanent porta-potties -- but at least there are toilets). Typically there are elk browsing in the meadows, there are hiking trails suitable for old...",A must go when at Estes.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","A fantastic, scenic drive on the highest continuously paved road in the U.S. This road takes you through Rocky Mountain National Park and across the Continental Divide. This is something you have to experience when visiting Estes Park.",Wow! What an experience.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","My wife & I traveled through the RMNP at the end of a two week vacation. It was our last mountain stop, and it was not disappointing. Our trip across the Trail ridge road yielded us some great pics of landscape and wildlife. This is...",Awe inspiring
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",It is a great ride. High road winding through the mountains. Need to be somewhat careful around the curves. Quite scenic and very beautiful.,High Mountain Road
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",As many have said this place is awesome. What is interesting about the park is a very high # of people who visit the park never stray too far from Trail Ridge road. The views are great. It's really not as terrifying as Pikes Peak...,Must see if you are in Colorado
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Boy this is nature at its best....Be sure to plan at least 5-6 hours to see the park and give it its fair due. There are some real hairpin turns up here. America did something right with its national park system and the Rocky Mountain...,You won't be disappointed
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Sat with family on a very wet and rainy January day reminiscing about our two wonderful trips over this pass two years ago. The views are spectacular and we were lucky enough to see ( and hear!) the elk. We went in early autumn (fall)...,Fond memories
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We drove from Estes park to Granby in July. Coming from sea level, this drive was terrifying and we were grateful to only have to go one way. Other drivers were patient and there was no tailgating or horn honking. It was such an amazing...",So many amazing views!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It was January when we went so it was only open through Many Peaks Curve. Even so, I didn't feel cheated. There was a giant rock we climbed to take pictures. Extremely windy though. Layer up when you go if it is in January. Breathtaking...",Breathtaking View!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We climbed this road (which is not nearly as scary as some make it out to be!) and saw some of the most beautiful views on our way! We also got to see several elk which was very cool! I would recommend this drive!,breathtaking!
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We took a drive along the trail ridge road. Only 7 miles were open due to the weather but these 7 miles were beautiful. The sad part is that after the flood, there is quite some debris around.
We drove on Trail Ridge Road in...",Nice drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",It costs only the admission to Rocky Mountain National Park to drive Trail Ridge Road and enjoy the beautiful scenic views of the Mummy Range and the Never Summer Range. Along the way you might see a herd of elk or moose. It's a beautiful...,Best scenic view for the price.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We always make it a point to take this breath-taking drive from Estes to Grand Lake and back again. Always incredible!,Top of the World
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Dive Trail Ridge Road and your eyes will see the beauty of Rocky Mountain National Park. You will view the mountains, the wildlife, the pines, and the beauty of the views of the park. Along the way, there are many places to park your care...",Driving across Rocky Mountain National Park
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I'm an ex-local from Estes Park and all I will say is this: if you don't drive Trail Ridge Road when it's open, you have no idea what you're missing. Just a word of wisdom though - take a jacket/sweatshirt even in the dead of...",Breathtaking!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We were delighted to discover that Trail Ridge Rd is open to Sheep Meadow and Many Curves. We thought all of it was closed for the winter. It is a beautiful drive. We saw three big horn sheep in the meadow.,Closed for winter but open to several areas
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",A must do if you are in the area you can't miss this. Lots of wildlife to see and views around every corner,Beautiful views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","My wife and I drove here having come from Lookout Mountain, up US 40 through Winter Park, and US 34 by Lake Granby & Shadow Mt Lake entering the park's south side at Grand Lake (this drive also is very scenic and worthwhile to extend...",Beautiful scenic drive and a must see/do
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is one of the most beautiful roads in America. If you are anywhere near RMNP do go in and take the drive. Parts of the road were inaccessible, having been closed for the season, however the accessible parts are a must-see. There were elk,...",Don't miss this drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We entered RMNP through Grand Lake, a beautiful quaint western village that is very much worth visiting, and took TRR through the park. We saw moose and lots of elk and the stop at the Continental Divide is very worthwhile and memorable. In fact, it...",Trail Ridge Road is not to be missed
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Great view while you drive on this road - multiple points of interest and well written history of those places.,Excellent
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We took TRR through RMNP and loved it! However, our friends (following in the car behind us) are really scared of heights & it was a white-knuckle ride for them. They said never again! So keep that in mind if you have that fear. We...",Beautiful drive...unless you are afraid of heights!
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We were able to go quite a ways up before the road was closed even though it snowed almost every time we went up.,Even in winter
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","A spectacular drive through the high country of Colorado! We've been over this road from Estes Park to Grand Lake in the car and on the motorcycle many times, and it just doesn't get old.",Spectacular
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","You cannot do this in the winter,they close this road,but I have done this in the spring,summer and fall Its Great.",not in the winter
